{'systime': '10:30:00', 'ltime': '无', 'code': 'A', 'number': '0', 'price': '100', 'bidinfo': '上半场'}
{'systime': '10:37:24', 'ltime': '10:30:16', 'code': 'A', 'number': '79630', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:25', 'ltime': '10:30:16', 'code': 'A', 'number': '79676', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:25', 'ltime': '10:30:16', 'code': 'A', 'number': '79676', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:26', 'ltime': '10:30:16', 'code': 'A', 'number': '79715', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:26', 'ltime': '10:30:16', 'code': 'A', 'number': '79715', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:27', 'ltime': '10:30:16', 'code': 'A', 'number': '79769', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:27', 'ltime': '10:30:16', 'code': 'A', 'number': '79769', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:28', 'ltime': '10:30:16', 'code': 'A', 'number': '79829', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:28', 'ltime': '10:30:16', 'code': 'A', 'number': '79829', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:29', 'ltime': '10:30:16', 'code': 'A', 'number': '79879', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:29', 'ltime': '10:30:16', 'code': 'A', 'number': '79879', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:30', 'ltime': '10:30:16', 'code': 'A', 'number': '79954', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:30', 'ltime': '10:30:16', 'code': 'A', 'number': '79954', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:31', 'ltime': '10:30:16', 'code': 'A', 'number': '80004', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:31', 'ltime': '10:30:16', 'code': 'A', 'number': '80004', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:32', 'ltime': '10:30:16', 'code': 'A', 'number': '80059', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:32', 'ltime': '10:30:16', 'code': 'A', 'number': '80059', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:33', 'ltime': '10:30:16', 'code': 'A', 'number': '80108', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:33', 'ltime': '10:30:16', 'code': 'A', 'number': '80108', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:34', 'ltime': '10:30:16', 'code': 'A', 'number': '80157', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:34', 'ltime': '10:30:16', 'code': 'A', 'number': '80157', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:35', 'ltime': '10:30:16', 'code': 'A', 'number': '80211', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:35', 'ltime': '10:30:16', 'code': 'A', 'number': '80211', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:36', 'ltime': '10:30:16', 'code': 'A', 'number': '80257', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:36', 'ltime': '10:30:16', 'code': 'A', 'number': '80257', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:37', 'ltime': '10:30:16', 'code': 'A', 'number': '80304', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:37', 'ltime': '10:30:16', 'code': 'A', 'number': '80304', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:38', 'ltime': '10:30:16', 'code': 'A', 'number': '80342', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:38', 'ltime': '10:30:16', 'code': 'A', 'number': '80342', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:39', 'ltime': '10:30:16', 'code': 'A', 'number': '80389', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:39', 'ltime': '10:30:16', 'code': 'A', 'number': '80389', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:40', 'ltime': '10:30:16', 'code': 'A', 'number': '80442', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:40', 'ltime': '10:30:16', 'code': 'A', 'number': '80442', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:41', 'ltime': '10:30:16', 'code': 'A', 'number': '80479', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:41', 'ltime': '10:30:16', 'code': 'A', 'number': '80479', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:42', 'ltime': '10:30:16', 'code': 'A', 'number': '80530', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:42', 'ltime': '10:30:16', 'code': 'A', 'number': '80530', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:43', 'ltime': '10:30:16', 'code': 'A', 'number': '80576', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:43', 'ltime': '10:30:16', 'code': 'A', 'number': '80576', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:44', 'ltime': '10:30:16', 'code': 'A', 'number': '80624', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:44', 'ltime': '10:30:16', 'code': 'A', 'number': '80624', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:45', 'ltime': '10:30:16', 'code': 'A', 'number': '80662', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:45', 'ltime': '10:30:16', 'code': 'A', 'number': '80662', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:46', 'ltime': '10:30:16', 'code': 'A', 'number': '80712', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:46', 'ltime': '10:30:16', 'code': 'A', 'number': '80712', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:47', 'ltime': '10:30:16', 'code': 'A', 'number': '80755', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:47', 'ltime': '10:30:16', 'code': 'A', 'number': '80755', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:48', 'ltime': '10:30:16', 'code': 'A', 'number': '80805', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:48', 'ltime': '10:30:16', 'code': 'A', 'number': '80805', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:49', 'ltime': '10:30:16', 'code': 'A', 'number': '80855', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:49', 'ltime': '10:30:16', 'code': 'A', 'number': '80855', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:50', 'ltime': '10:30:16', 'code': 'A', 'number': '80901', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:50', 'ltime': '10:30:16', 'code': 'A', 'number': '80901', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:51', 'ltime': '10:30:16', 'code': 'A', 'number': '80949', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:51', 'ltime': '10:30:16', 'code': 'A', 'number': '80949', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:52', 'ltime': '10:30:16', 'code': 'A', 'number': '80988', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:52', 'ltime': '10:30:16', 'code': 'A', 'number': '80988', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:53', 'ltime': '10:30:16', 'code': 'A', 'number': '81037', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:53', 'ltime': '10:30:16', 'code': 'A', 'number': '81037', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:54', 'ltime': '10:30:16', 'code': 'A', 'number': '81103', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:54', 'ltime': '10:30:16', 'code': 'A', 'number': '81103', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:55', 'ltime': '10:30:16', 'code': 'A', 'number': '81152', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:55', 'ltime': '10:30:16', 'code': 'A', 'number': '81152', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:56', 'ltime': '10:30:16', 'code': 'A', 'number': '81196', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:56', 'ltime': '10:30:16', 'code': 'A', 'number': '81196', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:57', 'ltime': '10:30:16', 'code': 'A', 'number': '81248', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:57', 'ltime': '10:30:16', 'code': 'A', 'number': '81248', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:58', 'ltime': '10:30:16', 'code': 'A', 'number': '81292', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:58', 'ltime': '10:30:16', 'code': 'A', 'number': '81292', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:59', 'ltime': '10:30:16', 'code': 'A', 'number': '81348', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:37:59', 'ltime': '10:30:16', 'code': 'A', 'number': '81348', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:00', 'ltime': '10:30:16', 'code': 'A', 'number': '81388', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:00', 'ltime': '10:30:16', 'code': 'A', 'number': '81388', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:01', 'ltime': '10:30:16', 'code': 'A', 'number': '81426', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:01', 'ltime': '10:30:16', 'code': 'A', 'number': '81426', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:02', 'ltime': '10:30:16', 'code': 'A', 'number': '81473', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:02', 'ltime': '10:30:16', 'code': 'A', 'number': '81473', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:03', 'ltime': '10:30:16', 'code': 'A', 'number': '81524', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:03', 'ltime': '10:30:16', 'code': 'A', 'number': '81524', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:04', 'ltime': '10:30:16', 'code': 'A', 'number': '81561', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:04', 'ltime': '10:30:16', 'code': 'A', 'number': '81561', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:05', 'ltime': '10:30:16', 'code': 'A', 'number': '81606', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:05', 'ltime': '10:30:16', 'code': 'A', 'number': '81606', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:06', 'ltime': '10:30:16', 'code': 'A', 'number': '81652', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:06', 'ltime': '10:30:16', 'code': 'A', 'number': '81652', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:07', 'ltime': '10:30:16', 'code': 'A', 'number': '81702', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:07', 'ltime': '10:30:16', 'code': 'A', 'number': '81702', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:08', 'ltime': '10:30:16', 'code': 'A', 'number': '81749', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:08', 'ltime': '10:30:16', 'code': 'A', 'number': '81749', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:09', 'ltime': '10:30:16', 'code': 'A', 'number': '81777', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:09', 'ltime': '10:30:16', 'code': 'A', 'number': '81777', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:10', 'ltime': '10:30:16', 'code': 'A', 'number': '81818', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:10', 'ltime': '10:30:16', 'code': 'A', 'number': '81818', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:11', 'ltime': '10:30:16', 'code': 'A', 'number': '81861', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:11', 'ltime': '10:30:16', 'code': 'A', 'number': '81861', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:12', 'ltime': '10:30:16', 'code': 'A', 'number': '81897', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:12', 'ltime': '10:30:16', 'code': 'A', 'number': '81897', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:13', 'ltime': '10:30:16', 'code': 'A', 'number': '81939', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:13', 'ltime': '10:30:16', 'code': 'A', 'number': '81939', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:14', 'ltime': '10:30:16', 'code': 'A', 'number': '81994', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:14', 'ltime': '10:30:16', 'code': 'A', 'number': '81994', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:15', 'ltime': '10:30:16', 'code': 'A', 'number': '82032', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:15', 'ltime': '10:30:16', 'code': 'A', 'number': '82032', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:16', 'ltime': '10:30:16', 'code': 'A', 'number': '82078', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:16', 'ltime': '10:30:16', 'code': 'A', 'number': '82078', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:17', 'ltime': '10:30:16', 'code': 'A', 'number': '82120', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:17', 'ltime': '10:30:16', 'code': 'A', 'number': '82120', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:18', 'ltime': '10:30:16', 'code': 'A', 'number': '82173', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:18', 'ltime': '10:30:16', 'code': 'A', 'number': '82173', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:19', 'ltime': '10:30:16', 'code': 'A', 'number': '82207', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:19', 'ltime': '10:30:16', 'code': 'A', 'number': '82207', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:20', 'ltime': '10:30:16', 'code': 'A', 'number': '82247', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:20', 'ltime': '10:30:16', 'code': 'A', 'number': '82247', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:21', 'ltime': '10:30:16', 'code': 'A', 'number': '82283', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:21', 'ltime': '10:30:16', 'code': 'A', 'number': '82283', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:22', 'ltime': '10:30:16', 'code': 'A', 'number': '82324', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:22', 'ltime': '10:30:16', 'code': 'A', 'number': '82324', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:23', 'ltime': '10:30:16', 'code': 'A', 'number': '82360', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:23', 'ltime': '10:30:16', 'code': 'A', 'number': '82360', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:24', 'ltime': '10:30:16', 'code': 'A', 'number': '82409', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:24', 'ltime': '10:30:16', 'code': 'A', 'number': '82409', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:25', 'ltime': '10:30:16', 'code': 'A', 'number': '82449', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:25', 'ltime': '10:30:16', 'code': 'A', 'number': '82449', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:26', 'ltime': '10:30:16', 'code': 'A', 'number': '82490', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:26', 'ltime': '10:30:16', 'code': 'A', 'number': '82490', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:27', 'ltime': '10:30:16', 'code': 'A', 'number': '82523', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:27', 'ltime': '10:30:16', 'code': 'A', 'number': '82523', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:28', 'ltime': '10:30:16', 'code': 'A', 'number': '82559', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:28', 'ltime': '10:30:16', 'code': 'A', 'number': '82559', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:29', 'ltime': '10:30:16', 'code': 'A', 'number': '82599', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:29', 'ltime': '10:30:16', 'code': 'A', 'number': '82599', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:30', 'ltime': '10:30:16', 'code': 'A', 'number': '82633', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:30', 'ltime': '10:30:16', 'code': 'A', 'number': '82633', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:31', 'ltime': '10:30:16', 'code': 'A', 'number': '82685', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:31', 'ltime': '10:30:16', 'code': 'A', 'number': '82685', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:32', 'ltime': '10:30:16', 'code': 'A', 'number': '82725', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:32', 'ltime': '10:30:16', 'code': 'A', 'number': '82725', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:33', 'ltime': '10:30:16', 'code': 'A', 'number': '82775', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:33', 'ltime': '10:30:16', 'code': 'A', 'number': '82775', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:34', 'ltime': '10:30:16', 'code': 'A', 'number': '82826', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:34', 'ltime': '10:30:16', 'code': 'A', 'number': '82826', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:35', 'ltime': '10:30:16', 'code': 'A', 'number': '82870', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:35', 'ltime': '10:30:16', 'code': 'A', 'number': '82870', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:36', 'ltime': '10:30:16', 'code': 'A', 'number': '82912', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:36', 'ltime': '10:30:16', 'code': 'A', 'number': '82912', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:37', 'ltime': '10:30:16', 'code': 'A', 'number': '82952', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:37', 'ltime': '10:30:16', 'code': 'A', 'number': '82952', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:38', 'ltime': '10:30:16', 'code': 'A', 'number': '82990', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:38', 'ltime': '10:30:16', 'code': 'A', 'number': '82990', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:39', 'ltime': '10:30:16', 'code': 'A', 'number': '83031', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:39', 'ltime': '10:30:16', 'code': 'A', 'number': '83031', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:40', 'ltime': '10:30:16', 'code': 'A', 'number': '83064', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:40', 'ltime': '10:30:16', 'code': 'A', 'number': '83064', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:41', 'ltime': '10:30:16', 'code': 'A', 'number': '83114', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:41', 'ltime': '10:30:16', 'code': 'A', 'number': '83114', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:42', 'ltime': '10:30:16', 'code': 'A', 'number': '83150', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:42', 'ltime': '10:30:16', 'code': 'A', 'number': '83150', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:43', 'ltime': '10:30:16', 'code': 'A', 'number': '83192', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:43', 'ltime': '10:30:16', 'code': 'A', 'number': '83192', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:44', 'ltime': '10:30:16', 'code': 'A', 'number': '83231', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:44', 'ltime': '10:30:16', 'code': 'A', 'number': '83231', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:38:45', 'ltime': '10:30:16', 'code': 'A', 'number': '83265', 'price': '72600', 'bidinfo': '上半场'}
