{'price': '100', 'code': 'A', 'systime': '10:30:00', 'bidinfo': '上半场', 'ltime': '无', 'number': '0'}
{'price': '72600', 'code': 'A', 'systime': '10:38:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76450'}
{'price': '72600', 'code': 'A', 'systime': '10:38:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76488'}
{'price': '72600', 'code': 'A', 'systime': '10:38:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76488'}
{'price': '72600', 'code': 'A', 'systime': '10:38:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76515'}
{'price': '72600', 'code': 'A', 'systime': '10:38:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76515'}
{'price': '72600', 'code': 'A', 'systime': '10:38:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76553'}
{'price': '72600', 'code': 'A', 'systime': '10:38:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76553'}
{'price': '72600', 'code': 'A', 'systime': '10:38:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76594'}
{'price': '72600', 'code': 'A', 'systime': '10:38:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76594'}
{'price': '72600', 'code': 'A', 'systime': '10:38:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76645'}
{'price': '72600', 'code': 'A', 'systime': '10:38:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76645'}
{'price': '72600', 'code': 'A', 'systime': '10:39:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76673'}
{'price': '72600', 'code': 'A', 'systime': '10:39:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76673'}
{'price': '72600', 'code': 'A', 'systime': '10:39:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76704'}
{'price': '72600', 'code': 'A', 'systime': '10:39:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76704'}
{'price': '72600', 'code': 'A', 'systime': '10:39:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76765'}
{'price': '72600', 'code': 'A', 'systime': '10:39:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76765'}
{'price': '72600', 'code': 'A', 'systime': '10:39:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76807'}
{'price': '72600', 'code': 'A', 'systime': '10:39:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76807'}
{'price': '72600', 'code': 'A', 'systime': '10:39:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76854'}
{'price': '72600', 'code': 'A', 'systime': '10:39:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76854'}
{'price': '72600', 'code': 'A', 'systime': '10:39:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76903'}
{'price': '72600', 'code': 'A', 'systime': '10:39:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76903'}
{'price': '72600', 'code': 'A', 'systime': '10:39:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76949'}
{'price': '72600', 'code': 'A', 'systime': '10:39:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76949'}
{'price': '72600', 'code': 'A', 'systime': '10:39:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76991'}
{'price': '72600', 'code': 'A', 'systime': '10:39:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '76991'}
{'price': '72600', 'code': 'A', 'systime': '10:39:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77029'}
{'price': '72600', 'code': 'A', 'systime': '10:39:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77029'}
{'price': '72600', 'code': 'A', 'systime': '10:39:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77071'}
{'price': '72600', 'code': 'A', 'systime': '10:39:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77071'}
{'price': '72600', 'code': 'A', 'systime': '10:39:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77101'}
{'price': '72600', 'code': 'A', 'systime': '10:39:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77101'}
{'price': '72600', 'code': 'A', 'systime': '10:39:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77130'}
{'price': '72600', 'code': 'A', 'systime': '10:39:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77130'}
{'price': '72600', 'code': 'A', 'systime': '10:39:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77172'}
{'price': '72600', 'code': 'A', 'systime': '10:39:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77172'}
{'price': '72600', 'code': 'A', 'systime': '10:39:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77202'}
{'price': '72600', 'code': 'A', 'systime': '10:39:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77202'}
{'price': '72600', 'code': 'A', 'systime': '10:39:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77233'}
{'price': '72600', 'code': 'A', 'systime': '10:39:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77233'}
{'price': '72600', 'code': 'A', 'systime': '10:39:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77279'}
{'price': '72600', 'code': 'A', 'systime': '10:39:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77279'}
{'price': '72600', 'code': 'A', 'systime': '10:39:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77319'}
{'price': '72600', 'code': 'A', 'systime': '10:39:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77319'}
{'price': '72600', 'code': 'A', 'systime': '10:39:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77359'}
{'price': '72600', 'code': 'A', 'systime': '10:39:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77359'}
{'price': '72600', 'code': 'A', 'systime': '10:39:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77400'}
{'price': '72600', 'code': 'A', 'systime': '10:39:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77400'}
{'price': '72600', 'code': 'A', 'systime': '10:39:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77430'}
{'price': '72600', 'code': 'A', 'systime': '10:39:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77430'}
{'price': '72600', 'code': 'A', 'systime': '10:39:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77471'}
{'price': '72600', 'code': 'A', 'systime': '10:39:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77471'}
{'price': '72600', 'code': 'A', 'systime': '10:39:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77503'}
{'price': '72600', 'code': 'A', 'systime': '10:39:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77503'}
{'price': '72600', 'code': 'A', 'systime': '10:39:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77539'}
{'price': '72600', 'code': 'A', 'systime': '10:39:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77539'}
{'price': '72600', 'code': 'A', 'systime': '10:39:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77568'}
{'price': '72600', 'code': 'A', 'systime': '10:39:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77568'}
{'price': '72600', 'code': 'A', 'systime': '10:39:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77589'}
{'price': '72600', 'code': 'A', 'systime': '10:39:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77589'}
{'price': '72600', 'code': 'A', 'systime': '10:39:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77616'}
{'price': '72600', 'code': 'A', 'systime': '10:39:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77616'}
{'price': '72600', 'code': 'A', 'systime': '10:39:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77655'}
{'price': '72600', 'code': 'A', 'systime': '10:39:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77655'}
{'price': '72600', 'code': 'A', 'systime': '10:39:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77679'}
{'price': '72600', 'code': 'A', 'systime': '10:39:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77679'}
{'price': '72600', 'code': 'A', 'systime': '10:39:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77716'}
{'price': '72600', 'code': 'A', 'systime': '10:39:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77716'}
{'price': '72600', 'code': 'A', 'systime': '10:39:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77760'}
{'price': '72600', 'code': 'A', 'systime': '10:39:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77760'}
{'price': '72600', 'code': 'A', 'systime': '10:39:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77792'}
{'price': '72600', 'code': 'A', 'systime': '10:39:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77792'}
{'price': '72600', 'code': 'A', 'systime': '10:39:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77827'}
{'price': '72600', 'code': 'A', 'systime': '10:39:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77827'}
{'price': '72600', 'code': 'A', 'systime': '10:39:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77862'}
{'price': '72600', 'code': 'A', 'systime': '10:39:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77862'}
{'price': '72600', 'code': 'A', 'systime': '10:39:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77886'}
{'price': '72600', 'code': 'A', 'systime': '10:39:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77886'}
{'price': '72600', 'code': 'A', 'systime': '10:39:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77913'}
{'price': '72600', 'code': 'A', 'systime': '10:39:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77913'}
{'price': '72600', 'code': 'A', 'systime': '10:39:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77947'}
{'price': '72600', 'code': 'A', 'systime': '10:39:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77947'}
{'price': '72600', 'code': 'A', 'systime': '10:39:36', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '77977'}
{'price': '72600', 'code': 'A', 'systime': '10:39:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78009'}
{'price': '72600', 'code': 'A', 'systime': '10:39:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78009'}
{'price': '72600', 'code': 'A', 'systime': '10:39:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78042'}
{'price': '72600', 'code': 'A', 'systime': '10:39:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78042'}
{'price': '72600', 'code': 'A', 'systime': '10:39:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78073'}
{'price': '72600', 'code': 'A', 'systime': '10:39:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78073'}
{'price': '72600', 'code': 'A', 'systime': '10:39:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78106'}
{'price': '72600', 'code': 'A', 'systime': '10:39:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78106'}
{'price': '72600', 'code': 'A', 'systime': '10:39:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78147'}
{'price': '72600', 'code': 'A', 'systime': '10:39:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78147'}
{'price': '72600', 'code': 'A', 'systime': '10:39:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78181'}
{'price': '72600', 'code': 'A', 'systime': '10:39:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78181'}
{'price': '72600', 'code': 'A', 'systime': '10:39:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78208'}
{'price': '72600', 'code': 'A', 'systime': '10:39:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78208'}
{'price': '72600', 'code': 'A', 'systime': '10:39:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78250'}
{'price': '72600', 'code': 'A', 'systime': '10:39:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78250'}
{'price': '72600', 'code': 'A', 'systime': '10:39:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78279'}
{'price': '72600', 'code': 'A', 'systime': '10:39:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78279'}
{'price': '72600', 'code': 'A', 'systime': '10:39:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78299'}
{'price': '72600', 'code': 'A', 'systime': '10:39:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78299'}
{'price': '72600', 'code': 'A', 'systime': '10:39:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78323'}
{'price': '72600', 'code': 'A', 'systime': '10:39:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78323'}
{'price': '72600', 'code': 'A', 'systime': '10:39:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78347'}
{'price': '72600', 'code': 'A', 'systime': '10:39:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78347'}
{'price': '72600', 'code': 'A', 'systime': '10:39:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78373'}
{'price': '72600', 'code': 'A', 'systime': '10:39:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78373'}
{'price': '72600', 'code': 'A', 'systime': '10:39:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78412'}
{'price': '72600', 'code': 'A', 'systime': '10:39:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78412'}
{'price': '72600', 'code': 'A', 'systime': '10:39:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78451'}
{'price': '72600', 'code': 'A', 'systime': '10:39:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78451'}
{'price': '72600', 'code': 'A', 'systime': '10:39:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78476'}
{'price': '72600', 'code': 'A', 'systime': '10:39:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78476'}
{'price': '72600', 'code': 'A', 'systime': '10:39:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78511'}
{'price': '72600', 'code': 'A', 'systime': '10:39:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78511'}
{'price': '72600', 'code': 'A', 'systime': '10:39:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78530'}
{'price': '72600', 'code': 'A', 'systime': '10:39:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78530'}
{'price': '72600', 'code': 'A', 'systime': '10:39:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78569'}
{'price': '72600', 'code': 'A', 'systime': '10:39:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78569'}
{'price': '72600', 'code': 'A', 'systime': '10:39:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78589'}
{'price': '72600', 'code': 'A', 'systime': '10:39:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78589'}
{'price': '72600', 'code': 'A', 'systime': '10:39:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78628'}
{'price': '72600', 'code': 'A', 'systime': '10:39:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78628'}
{'price': '72600', 'code': 'A', 'systime': '10:39:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78661'}
{'price': '72600', 'code': 'A', 'systime': '10:39:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78661'}
{'price': '72600', 'code': 'A', 'systime': '10:39:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78698'}
{'price': '72600', 'code': 'A', 'systime': '10:39:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78698'}
{'price': '72600', 'code': 'A', 'systime': '10:40:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78725'}
{'price': '72600', 'code': 'A', 'systime': '10:40:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78725'}
{'price': '72600', 'code': 'A', 'systime': '10:40:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78759'}
{'price': '72600', 'code': 'A', 'systime': '10:40:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78759'}
{'price': '72600', 'code': 'A', 'systime': '10:40:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78784'}
{'price': '72600', 'code': 'A', 'systime': '10:40:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78784'}
{'price': '72600', 'code': 'A', 'systime': '10:40:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78814'}
{'price': '72600', 'code': 'A', 'systime': '10:40:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78814'}
{'price': '72600', 'code': 'A', 'systime': '10:40:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78854'}
{'price': '72600', 'code': 'A', 'systime': '10:40:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78854'}
{'price': '72600', 'code': 'A', 'systime': '10:40:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78892'}
{'price': '72600', 'code': 'A', 'systime': '10:40:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78892'}
{'price': '72600', 'code': 'A', 'systime': '10:40:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78919'}
{'price': '72600', 'code': 'A', 'systime': '10:40:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78919'}
{'price': '72600', 'code': 'A', 'systime': '10:40:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78986'}
{'price': '72600', 'code': 'A', 'systime': '10:40:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '78986'}
{'price': '72600', 'code': 'A', 'systime': '10:40:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79055'}
{'price': '72600', 'code': 'A', 'systime': '10:40:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79055'}
{'price': '72600', 'code': 'A', 'systime': '10:40:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79116'}
{'price': '72600', 'code': 'A', 'systime': '10:40:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79116'}
{'price': '72600', 'code': 'A', 'systime': '10:40:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79143'}
{'price': '72600', 'code': 'A', 'systime': '10:40:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79143'}
{'price': '72600', 'code': 'A', 'systime': '10:40:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79193'}
{'price': '72600', 'code': 'A', 'systime': '10:40:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79193'}
{'price': '72600', 'code': 'A', 'systime': '10:40:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79228'}
{'price': '72600', 'code': 'A', 'systime': '10:40:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79228'}
{'price': '72600', 'code': 'A', 'systime': '10:40:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79255'}
{'price': '72600', 'code': 'A', 'systime': '10:40:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79255'}
{'price': '72600', 'code': 'A', 'systime': '10:40:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79286'}
{'price': '72600', 'code': 'A', 'systime': '10:40:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79286'}
{'price': '72600', 'code': 'A', 'systime': '10:40:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79316'}
{'price': '72600', 'code': 'A', 'systime': '10:40:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '79316'}
