{'price': '100', 'systime': '10:30:00', 'code': 'A', 'number': '0', 'ltime': '无', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:33', 'code': 'A', 'number': '103606', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:34', 'code': 'A', 'number': '103644', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:34', 'code': 'A', 'number': '103644', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:35', 'code': 'A', 'number': '103685', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:35', 'code': 'A', 'number': '103685', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:36', 'code': 'A', 'number': '103727', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:36', 'code': 'A', 'number': '103727', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:37', 'code': 'A', 'number': '103764', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:37', 'code': 'A', 'number': '103764', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:38', 'code': 'A', 'number': '103805', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:38', 'code': 'A', 'number': '103805', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:39', 'code': 'A', 'number': '103832', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:39', 'code': 'A', 'number': '103832', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:40', 'code': 'A', 'number': '103865', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:40', 'code': 'A', 'number': '103865', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:41', 'code': 'A', 'number': '103896', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:41', 'code': 'A', 'number': '103896', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:42', 'code': 'A', 'number': '103932', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:42', 'code': 'A', 'number': '103932', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:43', 'code': 'A', 'number': '103954', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:43', 'code': 'A', 'number': '103954', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:44', 'code': 'A', 'number': '103989', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:44', 'code': 'A', 'number': '103989', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:45', 'code': 'A', 'number': '104035', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:45', 'code': 'A', 'number': '104035', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:46', 'code': 'A', 'number': '104076', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:46', 'code': 'A', 'number': '104076', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:47', 'code': 'A', 'number': '104101', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:47', 'code': 'A', 'number': '104101', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:48', 'code': 'A', 'number': '104135', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:48', 'code': 'A', 'number': '104135', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:49', 'code': 'A', 'number': '104179', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:49', 'code': 'A', 'number': '104179', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:50', 'code': 'A', 'number': '104209', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:50', 'code': 'A', 'number': '104209', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:51', 'code': 'A', 'number': '104245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:51', 'code': 'A', 'number': '104245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:52', 'code': 'A', 'number': '104283', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:52', 'code': 'A', 'number': '104283', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:53', 'code': 'A', 'number': '104307', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:53', 'code': 'A', 'number': '104307', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:54', 'code': 'A', 'number': '104337', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:54', 'code': 'A', 'number': '104337', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:55', 'code': 'A', 'number': '104373', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:55', 'code': 'A', 'number': '104373', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:56', 'code': 'A', 'number': '104406', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:56', 'code': 'A', 'number': '104406', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:57', 'code': 'A', 'number': '104427', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:57', 'code': 'A', 'number': '104427', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:58', 'code': 'A', 'number': '104470', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:58', 'code': 'A', 'number': '104470', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:59', 'code': 'A', 'number': '104500', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:40:59', 'code': 'A', 'number': '104500', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:00', 'code': 'A', 'number': '104533', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:00', 'code': 'A', 'number': '104533', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:01', 'code': 'A', 'number': '104566', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:01', 'code': 'A', 'number': '104566', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:02', 'code': 'A', 'number': '104593', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:02', 'code': 'A', 'number': '104593', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:03', 'code': 'A', 'number': '104624', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:03', 'code': 'A', 'number': '104624', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:04', 'code': 'A', 'number': '104648', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:04', 'code': 'A', 'number': '104648', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:05', 'code': 'A', 'number': '104681', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:05', 'code': 'A', 'number': '104681', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:06', 'code': 'A', 'number': '104703', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:06', 'code': 'A', 'number': '104703', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:07', 'code': 'A', 'number': '104736', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:07', 'code': 'A', 'number': '104736', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:08', 'code': 'A', 'number': '104769', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:08', 'code': 'A', 'number': '104769', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:09', 'code': 'A', 'number': '104815', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:09', 'code': 'A', 'number': '104815', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:10', 'code': 'A', 'number': '104848', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:10', 'code': 'A', 'number': '104848', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:11', 'code': 'A', 'number': '104886', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:11', 'code': 'A', 'number': '104886', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:12', 'code': 'A', 'number': '104919', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:12', 'code': 'A', 'number': '104919', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:13', 'code': 'A', 'number': '104961', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:13', 'code': 'A', 'number': '104961', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:14', 'code': 'A', 'number': '104986', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:14', 'code': 'A', 'number': '104986', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:15', 'code': 'A', 'number': '105016', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:15', 'code': 'A', 'number': '105016', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:16', 'code': 'A', 'number': '105043', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:16', 'code': 'A', 'number': '105043', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:17', 'code': 'A', 'number': '105063', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:17', 'code': 'A', 'number': '105063', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:18', 'code': 'A', 'number': '105092', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:18', 'code': 'A', 'number': '105092', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:19', 'code': 'A', 'number': '105129', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:19', 'code': 'A', 'number': '105129', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:20', 'code': 'A', 'number': '105156', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:20', 'code': 'A', 'number': '105156', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:21', 'code': 'A', 'number': '105198', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:21', 'code': 'A', 'number': '105198', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:22', 'code': 'A', 'number': '105225', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:22', 'code': 'A', 'number': '105225', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:23', 'code': 'A', 'number': '105260', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:23', 'code': 'A', 'number': '105260', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:24', 'code': 'A', 'number': '105287', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:24', 'code': 'A', 'number': '105287', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:25', 'code': 'A', 'number': '105313', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:25', 'code': 'A', 'number': '105313', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:26', 'code': 'A', 'number': '105342', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:26', 'code': 'A', 'number': '105342', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:27', 'code': 'A', 'number': '105365', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:27', 'code': 'A', 'number': '105365', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:28', 'code': 'A', 'number': '105402', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:28', 'code': 'A', 'number': '105402', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:29', 'code': 'A', 'number': '105436', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:29', 'code': 'A', 'number': '105436', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:30', 'code': 'A', 'number': '105473', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:30', 'code': 'A', 'number': '105473', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:31', 'code': 'A', 'number': '105503', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:31', 'code': 'A', 'number': '105503', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:32', 'code': 'A', 'number': '105533', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:32', 'code': 'A', 'number': '105533', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:33', 'code': 'A', 'number': '105572', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:33', 'code': 'A', 'number': '105572', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:34', 'code': 'A', 'number': '105602', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:34', 'code': 'A', 'number': '105602', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:35', 'code': 'A', 'number': '105637', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:35', 'code': 'A', 'number': '105637', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:36', 'code': 'A', 'number': '105668', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:36', 'code': 'A', 'number': '105668', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:37', 'code': 'A', 'number': '105701', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:37', 'code': 'A', 'number': '105701', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:38', 'code': 'A', 'number': '105733', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:38', 'code': 'A', 'number': '105733', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:39', 'code': 'A', 'number': '105758', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:39', 'code': 'A', 'number': '105758', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:40', 'code': 'A', 'number': '105788', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:40', 'code': 'A', 'number': '105788', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:41', 'code': 'A', 'number': '105821', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:41', 'code': 'A', 'number': '105821', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:42', 'code': 'A', 'number': '105849', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:42', 'code': 'A', 'number': '105849', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:43', 'code': 'A', 'number': '105890', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:43', 'code': 'A', 'number': '105890', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:44', 'code': 'A', 'number': '105910', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:44', 'code': 'A', 'number': '105910', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:45', 'code': 'A', 'number': '105937', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:45', 'code': 'A', 'number': '105937', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:46', 'code': 'A', 'number': '105968', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:46', 'code': 'A', 'number': '105968', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:47', 'code': 'A', 'number': '105996', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:47', 'code': 'A', 'number': '105996', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:48', 'code': 'A', 'number': '106022', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:48', 'code': 'A', 'number': '106022', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:49', 'code': 'A', 'number': '106050', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:49', 'code': 'A', 'number': '106050', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:50', 'code': 'A', 'number': '106079', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:50', 'code': 'A', 'number': '106079', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:51', 'code': 'A', 'number': '106106', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:51', 'code': 'A', 'number': '106106', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:52', 'code': 'A', 'number': '106139', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:41:52', 'code': 'A', 'number': '106139', 'ltime': '10:30:12', 'bidinfo': '上半场'}
